label,regime,game_family,purpose,payoff_T,payoff_R,payoff_P,payoff_S,update_rule,mixer,peer_rule,seed,initial_cooperation_probability,alpha,selection_strength,policy_temperature,payoff_transform,exploration_epsilon,run_dir,final_cooperation_rate,final_mean_payoff,final_mean_policy_cooperation,final_cooperation_components,final_largest_cooperation_cluster_fraction,final_fragmentation_components
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,output_average,none,4,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102401_067729_toy2_basin_sweep_seeds01_05_stag_hunt_fermi_imitation_output_average_p0p7_a0p25_seed04,0.0,2.0,0.0,0,0.0,1
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,output_average,none,5,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102401_397098_toy2_basin_sweep_seeds01_05_stag_hunt_fermi_imitation_output_average_p0p7_a0p25_seed05,0.01,1.99,0.008450092747807503,1,0.01,1
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102401_711540_toy2_basin_sweep_seeds01_05_stag_hunt_rd_well_mixed_p0p7_reference_seed01,0.9999889636644054,3.999926426522439,0.9999889636644054,0,0.0,0
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102401_757412_toy2_basin_sweep_seeds01_05_stag_hunt_neural_policy_none_p0p9_a0p0_seed01,0.21,1.91,0.2063896507024765,14,0.08,100
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102404_687119_toy2_basin_sweep_seeds01_05_stag_hunt_neural_policy_none_p0p9_a0p0_seed02,0.17,2.025,0.23258930444717407,6,0.11,100
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102407_615033_toy2_basin_sweep_seeds01_05_stag_hunt_neural_policy_none_p0p9_a0p0_seed03,0.23,2.025,0.15981373190879822,7,0.08,100
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,4,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102410_463103_toy2_basin_sweep_seeds01_05_stag_hunt_neural_policy_none_p0p9_a0p0_seed04,0.2,1.98,0.21200931072235107,8,0.09,100
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102413_287769_toy2_basin_sweep_seeds01_05_stag_hunt_neural_policy_none_p0p9_a0p0_seed05,0.25,1.975,0.2170148342847824,11,0.07,100
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,output_average,none,1,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102416_086507_toy2_basin_sweep_seeds01_05_stag_hunt_neural_policy_output_average_p0p9_a0p25_seed01,0.05,1.95,0.07401298731565475,5,0.01,1
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,output_average,none,2,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102421_015368_toy2_basin_sweep_seeds01_05_stag_hunt_neural_policy_output_average_p0p9_a0p25_seed02,0.13,2.005,0.10478568822145462,5,0.09,1
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,output_average,none,3,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102425_928900_toy2_basin_sweep_seeds01_05_stag_hunt_neural_policy_output_average_p0p9_a0p25_seed03,0.13,1.945,0.05172136798501015,8,0.04,1
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,output_average,none,4,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102430_967571_toy2_basin_sweep_seeds01_05_stag_hunt_neural_policy_output_average_p0p9_a0p25_seed04,0.11,1.935,0.09110971540212631,8,0.03,1
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,output_average,none,5,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102436_043258_toy2_basin_sweep_seeds01_05_stag_hunt_neural_policy_output_average_p0p9_a0p25_seed05,0.11,1.92,0.07566050440073013,9,0.02,1
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102440_907109_toy2_basin_sweep_seeds01_05_stag_hunt_fermi_imitation_none_p0p9_a0p0_seed01,0.37,2.23,0.3845349848270416,5,0.31,100
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102441_175875_toy2_basin_sweep_seeds01_05_stag_hunt_fermi_imitation_none_p0p9_a0p0_seed02,0.5,2.565,0.4653952121734619,1,0.5,100
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102441_444718_toy2_basin_sweep_seeds01_05_stag_hunt_fermi_imitation_none_p0p9_a0p0_seed03,0.99,3.95,0.9900000095367432,1,0.99,100
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,4,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102441_715508_toy2_basin_sweep_seeds01_05_stag_hunt_fermi_imitation_none_p0p9_a0p0_seed04,0.04,2.005,0.03973475843667984,1,0.04,100
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,5,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102441_980529_toy2_basin_sweep_seeds01_05_stag_hunt_fermi_imitation_none_p0p9_a0p0_seed05,0.83,3.39,0.8245410919189453,1,0.83,100
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,output_average,none,1,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102442_249460_toy2_basin_sweep_seeds01_05_stag_hunt_fermi_imitation_output_average_p0p9_a0p25_seed01,0.96,3.845,0.9803124070167542,1,0.96,1
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,output_average,none,2,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102442_565455_toy2_basin_sweep_seeds01_05_stag_hunt_fermi_imitation_output_average_p0p9_a0p25_seed02,0.54,2.6,0.48969680070877075,2,0.53,1
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,output_average,none,3,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102442_876790_toy2_basin_sweep_seeds01_05_stag_hunt_fermi_imitation_output_average_p0p9_a0p25_seed03,1.0,4.0,1.0,1,1.0,1
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,output_average,none,4,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102443_191901_toy2_basin_sweep_seeds01_05_stag_hunt_fermi_imitation_output_average_p0p9_a0p25_seed04,0.13,2.05,0.10988164693117142,2,0.07,1
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,output_average,none,5,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_102443_512422_toy2_basin_sweep_seeds01_05_stag_hunt_fermi_imitation_output_average_p0p9_a0p25_seed05,0.58,2.68,0.5763563513755798,5,0.53,1
toy2_basin_sweep_seeds01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_102443_834339_toy2_basin_sweep_seeds01_05_stag_hunt_rd_well_mixed_p0p9_reference_seed01,0.9999998932270588,3.999999288180588,0.9999998932270588,0,0.0,0
