label,threshold_group_fraction,coordination_gate_mode,environment_threshold,benefit,action_cost,payoff_learning_rate,coordination_mixer,coordination_peer_rule,alpha,coordination_threshold,seed,epochs,run_dir,domain_final_action_rate,domain_final_mean_action_probability,domain_final_mean_payoff,domain_final_payoff_variance,domain_final_group_action_rate_gap,domain_final_coordination_enabled_action_rate,domain_final_coordination_disabled_action_rate,final_fragmentation_components
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190337_501527_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed02,0.0,0.015504589958772822,0.3,0.0,0.0,0.0,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190337_579665_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed03,0.02,0.013789597512040811,0.279625,0.011098921874999999,0.02,0.02,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190337_657746_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed04,0.0,0.009501611250390634,0.3,0.0,0.0,0.0,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190337_735891_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed05,0.03,0.019128027720768766,0.2680821428571429,0.016331149630102043,0.03,0.03,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190337_816544_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.01,0.016111031036253765,0.28927142857142857,0.005686265102040817,0.01,0.01,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190337_916100_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.0,0.018529839229111836,0.3,0.0,0.0,0.0,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190338_017128_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.03,0.021323636222333898,0.27297142857142853,0.011663823673469392,0.03,0.03,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190338_120237_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.0,0.012253215186814324,0.3,0.0,0.0,0.0,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_enabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190338_224816_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_enabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.03,0.021102670705055067,0.2680821428571429,0.016331149630102043,0.03,0.03,0.0,1
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190338_324145_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed01,0.7,0.7264974522808015,0.6081321428571429,0.10368163483418366,0.7,0.0,0.7,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190338_392296_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed02,0.87,0.8685634117100411,0.7256785714285712,0.09079035076530609,0.87,0.0,0.87,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190338_460566_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed03,0.9,0.8813468911411256,0.7716428571428571,0.0739471581632653,0.9,0.0,0.9,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190338_528617_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed04,0.85,0.856148329338297,0.6758642857142857,0.0973924111734694,0.85,0.0,0.85,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190338_595392_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed05,0.74,0.7740437886562357,0.5894642857142857,0.10555114668367349,0.74,0.0,0.74,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190338_662322_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.7,0.7264974522808015,0.6081321428571429,0.10368163483418366,0.7,0.0,0.7,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190338_726465_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.87,0.8685634117100411,0.7256785714285712,0.09079035076530609,0.87,0.0,0.87,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190338_792009_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.9,0.8813468911411256,0.7716428571428571,0.0739471581632653,0.9,0.0,0.9,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190338_861477_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.85,0.856148329338297,0.6758642857142857,0.0973924111734694,0.85,0.0,0.85,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190338_926213_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.74,0.7740437886562357,0.5894642857142857,0.10555114668367349,0.74,0.0,0.74,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190338_990782_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed01,0.65,0.6489757027241904,0.4357392857142857,0.05425118942602041,0.65,0.0,0.65,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190339_058745_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed02,0.74,0.7353799170479899,0.3950642857142857,0.0730697254591837,0.74,0.0,0.74,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190339_127748_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed03,0.81,0.7657232858388386,0.4840857142857143,0.07215902122448979,0.81,0.0,0.81,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190339_193820_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed04,0.79,0.7683261609496599,0.4241571428571428,0.06379159571428572,0.79,0.0,0.79,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190339_259248_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed05,0.63,0.6407227554720607,0.35841428571428563,0.08541486306122449,0.63,0.0,0.63,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190339_345604_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.65,0.6489757027241904,0.4357392857142857,0.05425118942602041,0.65,0.0,0.65,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190339_411460_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.74,0.7353799170479899,0.3950642857142857,0.0730697254591837,0.74,0.0,0.74,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190339_476286_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.81,0.7657232858388386,0.4840857142857143,0.07215902122448979,0.81,0.0,0.81,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190339_544817_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.79,0.7683261609496599,0.4241571428571428,0.06379159571428572,0.79,0.0,0.79,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.35,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190339_682641_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p35_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.63,0.6407227554720607,0.35841428571428563,0.08541486306122449,0.63,0.0,0.63,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190339_747338_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed01,0.04,0.028385357709841436,0.2649821428571428,0.01163664891581633,0.04,0.0,0.04,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190339_811695_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed02,0.04,0.03487013318183137,0.26959999999999995,0.008551472653061226,0.04,0.0,0.04,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190339_876970_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed03,0.03,0.0324668828462327,0.2752214285714285,0.008868514744897953,0.03,0.0,0.03,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190339_941487_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed04,0.03,0.028060300648528633,0.2746571428571428,0.008921576326530612,0.03,0.0,0.03,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190340_010014_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0_t0_seed05,0.04,0.035904573971492035,0.27075,0.00837972831632653,0.04,0.0,0.04,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190340_076458_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.04,0.028385357709841436,0.2649821428571428,0.01163664891581633,0.04,0.0,0.04,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190340_141410_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.04,0.03487013318183137,0.26959999999999995,0.008551472653061226,0.04,0.0,0.04,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190340_207892_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.03,0.0324668828462327,0.2752214285714285,0.008868514744897953,0.03,0.0,0.03,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190340_272476_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.03,0.028060300648528633,0.2746571428571428,0.008921576326530612,0.03,0.0,0.03,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.25,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190340_337756_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p25_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.04,0.035904573971492035,0.27075,0.00837972831632653,0.04,0.0,0.04,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190340_403158_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed01,0.02,0.01175225465489192,0.27823928571428563,0.011136635854591839,0.02,0.0,0.02,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190340_467737_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed02,0.0,0.015504589958772822,0.3,0.0,0.0,0.0,0.0,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190340_533856_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed03,0.02,0.013789597512040811,0.279625,0.011098921874999999,0.02,0.0,0.02,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190340_599451_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed04,0.0,0.009501611250390634,0.3,0.0,0.0,0.0,0.0,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190340_665903_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0_t0_seed05,0.03,0.019128027720768766,0.2680821428571429,0.016331149630102043,0.03,0.0,0.03,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190340_732661_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed01,0.02,0.01175225465489192,0.27823928571428563,0.011136635854591839,0.02,0.0,0.02,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190340_799144_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed02,0.0,0.015504589958772822,0.3,0.0,0.0,0.0,0.0,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190340_865501_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed03,0.02,0.013789597512040811,0.279625,0.011098921874999999,0.02,0.0,0.02,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190340_933128_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed04,0.0,0.009501611250390634,0.3,0.0,0.0,0.0,0.0,100
toy9_heterogeneous_sensitivity_seeds01_05,0.75,all_disabled,0.55,1.2,0.45,0.18,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190341_001498_toy9_heterogeneous_sensitivity_seeds01_05_f0p75_all_disabled_th0p55_b1p2_c0p45_lr0p18_output_average_output_similarity_a0p25_t0_seed05,0.03,0.019128027720768766,0.2680821428571429,0.016331149630102043,0.03,0.0,0.03,100
