toy,device,agent_count,training_backend,stage,repeats,epochs_per_repeat,seconds_per_run_mean,seconds_per_run_std,seconds_per_epoch_mean,seconds_per_epoch_std,share_of_steady_state_pct,share_of_hooked_step_pct
toy4,cpu,2048,tensor_batched,local_optimizer_update,3,10.0,0.1482822266407311,0.003334986427096119,0.01482822266407311,0.00033349864270961225,15.507855068374413,15.537095356059895
toy4,cpu,2048,tensor_batched,local_step,3,10.0,0.7163846720165262,0.034574712909152185,0.07163846720165262,0.00345747129091522,74.82195657182051,74.96257526701832
toy4,cpu,2048,tensor_batched,local_trainable_parameters,3,10.0,0.03223794236934433,0.0058966300345661155,0.0032237942369344338,0.0005896630034566116,3.338339321079546,3.3445074409731745
toy4,cpu,2048,tensor_batched,local_training,3,10.0,0.23032130006079873,0.014688064530214123,0.02303213000607987,0.0014688064530214123,24.021645396060425,24.066709388693948
toy4,cpu,2048,tensor_batched,mobility_swaps,3,10.0,0.0012182436961059768,0.0003161845915731404,0.0001218243696105977,3.1618459157314046e-05,0.12582847873688302,0.12606202414015732
toy4,cpu,2048,tensor_batched,policy_readout,3,10.0,0.06340402636366586,0.005438627691482297,0.006340402636366586,0.0005438627691482296,6.645049205014094,6.657582247720431
toy4,cpu,2048,tensor_batched,post_local_readout,3,10.0,0.015947461943142116,0.0038761055689918366,0.0015947461943142116,0.00038761055689918376,1.6433358956455504,1.6463508131922096
toy4,cpu,2048,tensor_batched,post_step_state_policy,3,10.0,0.0013302855271225174,0.0002681523802912901,0.00013302855271225174,2.6815238029129017e-05,0.13776671315451247,0.13802316193302983
toy4,cpu,2048,tensor_batched,sample_actions,3,10.0,2.8063698361317318e-05,1.4209853884826384e-05,2.806369836131732e-06,1.4209853884826383e-06,0.002841241090954221,0.002846309182840349
toy4,cpu,2048,tensor_batched,sample_revision_mask,3,10.0,0.0017711092174674075,0.00019476475610058893,0.00017711092174674072,1.9476475610058893e-05,0.18648152709763685,0.18683830958989403
toy4,cpu,2048,tensor_batched,select_peers,3,10.0,0.0025709114658335843,0.0005906103341378888,0.00025709114658335844,5.9061033413788876e-05,0.2657942379586088,0.2662877647726923
toy4,cpu,2048,tensor_batched,social_adam_update,3,10.0,0.07043863635044545,0.027349306944778926,0.007043863635044545,0.0027349306944778923,7.186137188995517,7.1990921184563605
toy4,cpu,2048,tensor_batched,social_autograd_grad,3,10.0,0.02830069325864315,0.004701924019343157,0.0028300693258643153,0.00047019240193431583,2.9334669542206293,2.938924719130847
toy4,cpu,2048,tensor_batched,social_distillation,3,10.0,0.19146232159497836,0.053097482656654614,0.019146232159497838,0.005309748265665461,19.686902230766695,19.722984484818976
toy4,cpu,2048,tensor_batched,social_loss_forward,3,10.0,0.01975448402420928,0.004435329239197599,0.001975448402420928,0.00044353292391975993,2.038377496717316,2.0421354627566846
toy4,cpu,2048,tensor_batched,social_mix,3,10.0,0.024839441757649183,0.005865280049988488,0.0024839441757649183,0.0005865280049988489,2.5695094597117802,2.574289849173056
toy4,cpu,2048,tensor_batched,social_optimizer_update,3,10.0,0.10912649046319227,0.03355832519046328,0.010912649046319228,0.003355832519046328,11.194995893807004,11.215399409888633
toy4,cpu,2048,tensor_batched,social_step,3,10.0,0.19196626299526542,0.053190661471447506,0.01919662629952654,0.00531906614714475,19.739011151058268,19.77518962149908
toy4,cpu,2048,tensor_batched,steady_state_total,3,10.0,0.9610441656162342,0.09440222393224258,0.09610441656162343,0.009440222393224262,100.0,100.1868383095899
