label,case,seed,mixer,peer_rule,init_mode,alpha,threshold,run_dir,final_mean_global_accuracy,final_mean_consensus,final_fragmentation_components
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.1,-0.2,experiments/runs/20260429_170900_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_tm0p2_seed04,0.8890840005874634,0.9620408163265306,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.1,0.0,experiments/runs/20260429_170909_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_t0p0_seed04,0.8883560025691986,0.9584964923469388,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.1,0.2,experiments/runs/20260429_170918_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_t0p2_seed04,0.8851839959621429,0.9459119897959184,24
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.1,0.4,experiments/runs/20260429_170927_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_t0p4_seed04,0.8846559977531433,0.9426179846938776,45
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.1,0.6,experiments/runs/20260429_170936_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_t0p6_seed04,0.8841319966316223,0.9398150510204082,50
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.25,-0.2,experiments/runs/20260429_170944_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_tm0p2_seed04,0.890351996421814,0.9789604591836735,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.25,0.0,experiments/runs/20260429_170952_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_t0p0_seed04,0.8896119999885559,0.9696938775510204,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.25,0.2,experiments/runs/20260429_171001_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_t0p2_seed04,0.8853839981555939,0.9457828443877551,24
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.25,0.4,experiments/runs/20260429_171008_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_t0p4_seed04,0.8847079980373382,0.9446938775510204,45
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,4,parameter_average,state_similarity,independent_init,0.25,0.6,experiments/runs/20260429_171017_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_t0p6_seed04,0.8841319966316223,0.9398150510204082,50
