label,regime,game_family,purpose,payoff_T,payoff_R,payoff_P,payoff_S,update_rule,mixer,peer_rule,seed,alpha,selection_strength,policy_temperature,payoff_transform,exploration_epsilon,run_dir,final_cooperation_rate,final_mean_payoff,final_mean_policy_cooperation,final_cooperation_components,final_largest_cooperation_cluster_fraction,final_fragmentation_components
toy2_regime_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,rd_well_mixed,none,none,1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260429_212343_912329_toy2_regime_sweep_seeds01_05_soft_pd_rd_well_mixed_reference_seed01,0.00040013482121261474,1.0007632991419761,0.00040013482121261474,0,0.0,0
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212343_982597_toy2_regime_sweep_seeds01_05_snowdrift_neural_policy_none_a0p25_seed01,0.43,2.34,0.4378474950790405,18,0.23,100
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,2,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212348_151477_toy2_regime_sweep_seeds01_05_snowdrift_neural_policy_none_a0p25_seed02,0.37,1.9325,0.46469467878341675,12,0.14,100
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212351_245327_toy2_regime_sweep_seeds01_05_snowdrift_neural_policy_none_a0p25_seed03,0.5,2.4275,0.4426513910293579,8,0.28,100
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,4,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212354_368802_toy2_regime_sweep_seeds01_05_snowdrift_neural_policy_none_a0p25_seed04,0.45,2.3125,0.4630165994167328,14,0.17,100
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212357_681811_toy2_regime_sweep_seeds01_05_snowdrift_neural_policy_none_a0p25_seed05,0.43,2.3225,0.4321569502353668,17,0.12,100
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212401_250532_toy2_regime_sweep_seeds01_05_snowdrift_neural_policy_output_average_a0p25_seed01,0.43,2.1825,0.43607720732688904,11,0.19,1
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,2,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212407_314383_toy2_regime_sweep_seeds01_05_snowdrift_neural_policy_output_average_a0p25_seed02,0.47,2.285,0.4625217318534851,9,0.22,1
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212412_963097_toy2_regime_sweep_seeds01_05_snowdrift_neural_policy_output_average_a0p25_seed03,0.51,2.2825,0.45282965898513794,4,0.44,1
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,4,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212418_370752_toy2_regime_sweep_seeds01_05_snowdrift_neural_policy_output_average_a0p25_seed04,0.45,2.295,0.4544827342033386,11,0.19,1
toy2_regime_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212423_570041_toy2_regime_sweep_seeds01_05_snowdrift_neural_policy_output_average_a0p25_seed05,0.41,2.0525,0.44343101978302,9,0.21,1
