toy,device,agent_count,training_backend,stage,repeats,epochs_per_repeat,seconds_per_run_mean,seconds_per_run_std,seconds_per_epoch_mean,seconds_per_epoch_std,share_of_steady_state_pct,share_of_hooked_step_pct
toy4,cuda,1024,batched,cache_refresh,3,10.0,0.0005199646111577749,4.166359625240149e-05,5.1996461115777494e-05,4.1663596252401466e-06,0.014697393795767247,0.01470840476465828
toy4,cuda,1024,batched,commit_actions,3,10.0,0.00042486450790117186,5.3543528712799574e-05,4.248645079011718e-05,5.354352871279956e-06,0.011965623664760477,0.011974561028477089
toy4,cuda,1024,batched,decision_selection,3,10.0,0.06460009414392213,0.0014830181201110008,0.006460009414392213,0.00014830181201110003,1.8505740176701984,1.8519795393895595
toy4,cuda,1024,batched,finalize_hook_step,3,10.0,0.00049624879223605,2.575428093874801e-05,4.962487922360499e-05,2.575428093874799e-06,0.01425657218505798,0.014267441286699304
toy4,cuda,1024,batched,hooked_step_total,3,10.0,3.6508352023471766,1.0001438179051445,0.36508352023471763,0.10001438179051444,99.92776394087268,100.0
toy4,cuda,1024,batched,local_adam_update,3,10.0,0.6880471934564412,0.4218837758878962,0.06880471934564412,0.04218837758878962,17.804439214829245,17.81644205788064
toy4,cuda,1024,batched,local_autograd_grad,3,10.0,0.09607466345187277,0.06609815779976637,0.009607466345187277,0.006609815779976637,2.4495996622509035,2.451219879276929
toy4,cuda,1024,batched,local_loss_forward,3,10.0,0.13895784326208135,0.1799255584903402,0.013895784326208133,0.01799255584903402,3.1812801794841445,3.1830554306738086
toy4,cuda,1024,batched,local_loss_update,3,10.0,1.2206759493953239,0.709508236852253,0.12206759493953238,0.07095082368522529,31.74709514288851,31.768642799906402
toy4,cuda,1024,batched,local_optimizer_update,3,10.0,0.7978933439978088,0.4889045031439502,0.07978933439978088,0.04889045031439502,20.644432566191956,20.65834875942083
toy4,cuda,1024,batched,local_step,3,10.0,1.5117352469048153,0.7062402574783155,0.15117352469048154,0.07062402574783157,40.09711208703114,40.125013105081614
toy4,cuda,1024,batched,local_trainable_parameters,3,10.0,0.004540945364472766,0.0006421905794976126,0.0004540945364472767,6.42190579497613e-05,0.13089479569579907,0.13099471589610584
toy4,cuda,1024,batched,local_training,3,10.0,1.226578794574986,0.7095154202909392,0.12265787945749858,0.07095154202909393,31.91682834402153,31.93850527295837
toy4,cuda,1024,batched,mobility_swaps,3,10.0,0.0012797679907331865,0.00020374362887035728,0.00012797679907331863,2.0374362887035717e-05,0.0366767118888201,0.03670464101484804
toy4,cuda,1024,batched,policy_readout,3,10.0,0.04192427495339265,0.0029169701795322416,0.004192427495339265,0.0002916970179532243,1.206365825047292,1.207285853569237
toy4,cuda,1024,batched,post_local_readout,3,10.0,0.01835036266129464,0.0024468622709324954,0.001835036266129464,0.0002446862270932496,0.5176872593697643,0.5180747411096897
toy4,cuda,1024,batched,post_step_state_policy,3,10.0,0.0014515853254124522,4.55983755066936e-05,0.00014515853254124523,4.559837550669361e-06,0.041508128747127795,0.0415396155817436
toy4,cuda,1024,batched,sample_actions,3,10.0,0.0001906363759189844,3.586161995340672e-05,1.906363759189844e-05,3.586161995340673e-06,0.005467602917568541,0.005471771169566365
toy4,cuda,1024,batched,sample_revision_mask,3,10.0,0.0024875393913437924,0.00024815074520601743,0.00024875393913437925,2.4815074520601738e-05,0.07223605912731931,0.07229173691270148
toy4,cuda,1024,batched,select_peers,3,10.0,0.004273703748670717,0.000913470823222226,0.0004273703748670717,9.134708232222261e-05,0.11898677248056205,0.11907460827631072
toy4,cuda,1024,batched,social_adam_update,3,10.0,1.8049928476490702,0.16937121871791475,0.18049928476490704,0.016937121871791482,50.98850364855969,51.02669589411152
toy4,cuda,1024,batched,social_autograd_grad,3,10.0,0.03850966792864104,0.020414681569957228,0.0038509667928641046,0.0020414681569957227,1.0083348872545532,1.0090260502465274
toy4,cuda,1024,batched,social_distillation,3,10.0,1.9949116537269826,0.22057992366972723,0.19949116537269826,0.022057992366972732,56.18712149905789,56.229075831456846
toy4,cuda,1024,batched,social_loss_forward,3,10.0,0.009718079818412662,0.0011706934285767245,0.0009718079818412662,0.00011706934285767248,0.2796084165983615,0.27982209152761417
