toy,device,agent_count,training_backend,stage,repeats,epochs_per_repeat,seconds_per_run_mean,seconds_per_run_std,seconds_per_epoch_mean,seconds_per_epoch_std,share_of_steady_state_pct,share_of_hooked_step_pct
toy4,cuda,1024,tensor_batched,social_step,3,10.0,0.04558055331775298,0.026903693713167583,0.004558055331775297,0.0026903693713167583,23.481495767355625,23.549498201201143
toy4,cuda,1024,tensor_batched,steady_state_total,3,10.0,0.26859439657224965,0.28425900996605524,0.026859439657224964,0.02842590099660552,100.0,100.24938257935719
toy4,cuda,1024,tensor_batched,update_payoff_ema,3,10.0,0.0002417409559711814,2.8523969611479626e-05,2.417409559711814e-05,2.8523969611479617e-06,0.16863023300271518,0.16916701630794972
toy4,cuda,1024,tensor_batched,update_reputation_ema,3,10.0,0.00019353709649294615,7.268723138760956e-06,1.9353709649294615e-05,7.268723138760953e-07,0.13362858325646282,0.13405500046139732
toy4,cuda,2048,tensor_batched,build_observations,3,10.0,0.012028528260998428,0.0021987802838026064,0.0012028528260998427,0.0002198780283802606,9.03327358970855,9.065278197482211
toy4,cuda,2048,tensor_batched,build_step_context,3,10.0,0.00014716631267219782,1.5131058288707141e-05,1.4716631267219783e-05,1.513105828870714e-06,0.11102631687787094,0.11142037042671649
toy4,cuda,2048,tensor_batched,cache_refresh,3,10.0,9.364875343938668e-05,4.3907954434996385e-06,9.364875343938669e-06,4.3907954434996413e-07,0.07076967435163294,0.07102019724935149
toy4,cuda,2048,tensor_batched,commit_actions,3,10.0,9.728556809326012e-05,3.0449728513256917e-06,9.728556809326013e-06,3.0449728513256897e-07,0.07373321529112709,0.07399425811746857
toy4,cuda,2048,tensor_batched,decision_selection,3,10.0,0.02025306539144367,0.003538759866804646,0.002025306539144367,0.0003538759866804645,15.197116115895255,15.250540369182266
toy4,cuda,2048,tensor_batched,finalize_hook_step,3,10.0,0.0001750432032470902,1.22768756668086e-05,1.750432032470902e-05,1.2276875666808609e-06,0.13217964937642876,0.13264801658937178
toy4,cuda,2048,tensor_batched,hooked_step_total,3,10.0,0.13215857821827134,0.010137624611873395,0.013215857821827133,0.0010137624611873397,99.648797439419,100.0
toy4,cuda,2048,tensor_batched,local_adam_update,3,10.0,0.009830378810875118,0.0007674074387073548,0.0009830378810875117,7.674074387073552e-05,7.437825504602809,7.4642672735352456
toy4,cuda,2048,tensor_batched,local_autograd_grad,3,10.0,0.010075657279230654,0.001206513293279595,0.0010075657279230656,0.00012065132932795954,7.5967988811245455,7.623777647502403
toy4,cuda,2048,tensor_batched,local_loss_forward,3,10.0,0.007495448342524469,0.0012196336527555088,0.000749544834252447,0.0001219633652755509,5.636742993328384,5.656739882298695
toy4,cuda,2048,tensor_batched,local_loss_update,3,10.0,0.0291425254351149,0.003045235956837119,0.00291425254351149,0.00030452359568371184,21.991503003570866,22.06960557462449
toy4,cuda,2048,tensor_batched,local_optimizer_update,3,10.0,0.021303751622326672,0.001930575760922145,0.0021303751622326673,0.0001930575760922145,16.094801606463204,16.151990587881887
toy4,cuda,2048,tensor_batched,local_step,3,10.0,0.08799192996229976,0.011584850319230885,0.008799192996229976,0.0011584850319230889,66.17771377883973,66.41118996436349
toy4,cuda,2048,tensor_batched,local_trainable_parameters,3,10.0,0.001440162615229686,0.00048385348226429275,0.0001440162615229686,4.838534822642928e-05,1.0724384447044115,1.076212485278887
toy4,cuda,2048,tensor_batched,local_training,3,10.0,0.03123902203515172,0.00351807248909547,0.0031239022035151717,0.0003518072489095469,23.556555294057393,23.640170614191074
toy4,cuda,2048,tensor_batched,mobility_swaps,3,10.0,0.0002966504155968626,5.0609952835439364e-05,2.9665041559686266e-05,5.060995283543937e-06,0.22266285054724752,0.22344722872269748
toy4,cuda,2048,tensor_batched,policy_readout,3,10.0,0.010618485393933952,0.002007124885341734,0.0010618485393933952,0.0002007124885341734,7.962219992217257,7.990220716618716
toy4,cuda,2048,tensor_batched,post_local_readout,3,10.0,0.002413929672911763,0.000783143736583229,0.00024139296729117632,7.831437365832292e-05,1.8459684070327906,1.8524025260926376
toy4,cuda,2048,tensor_batched,post_step_state_policy,3,10.0,0.00039438608412941295,4.268334393514355e-05,3.9438608412941295e-05,4.268334393514353e-06,0.2989039630634535,0.2999519819787589
toy4,cuda,2048,tensor_batched,sample_actions,3,10.0,7.156076996276776e-05,2.4434525055675485e-06,7.1560769962767764e-06,2.4434525055675467e-07,0.05419134759559699,0.05438339223573243
toy4,cuda,2048,tensor_batched,sample_revision_mask,3,10.0,0.0004645096293340127,5.4148027334254974e-05,4.6450962933401274e-05,5.4148027334254976e-06,0.3512025605810038,0.35245428348494395
toy4,cuda,2048,tensor_batched,select_peers,3,10.0,0.001677875795091192,0.000591543987482004,0.00016778757950911918,5.9154398748200396e-05,1.2838791383273576,1.2883462572084925
toy4,cuda,2048,tensor_batched,social_adam_update,3,10.0,0.0076218053776149946,0.00039399694776203137,0.0007621805377614994,3.939969477620311e-05,5.777748946934114,5.798116053368838
toy4,cuda,2048,tensor_batched,social_autograd_grad,3,10.0,0.0039901283259193105,0.00014153040525349622,0.000399012832591931,1.415304052534962e-05,3.0148658958498546,3.0255145804786014
toy4,cuda,2048,tensor_batched,social_distillation,3,10.0,0.03065185136316965,0.002079022957790636,0.003065185136316965,0.00020790229577906367,23.240541662651754,23.322364918956485
toy4,cuda,2048,tensor_batched,social_loss_forward,3,10.0,0.0024147420190274715,0.0002597339930130329,0.00024147420190274714,2.597339930130329e-05,1.8353474745599065,1.8418151391926623
toy4,cuda,2048,tensor_batched,social_mix,3,10.0,0.005987846564191083,0.0005498310478670921,0.0005987846564191083,5.498310478670923e-05,4.545817380611683,4.561821166991894
toy4,cuda,2048,tensor_batched,social_optimizer_update,3,10.0,0.01676365783593307,0.0003074010469030306,0.0016763657835933068,3.074010469030306e-05,12.689684308965381,12.734459127244397
toy4,cuda,2048,tensor_batched,social_step,3,10.0,0.030890753065856796,0.002081546940904872,0.0030890753065856793,0.0002081546940904872,23.421415019401227,23.503877047869263
toy4,cuda,2048,tensor_batched,steady_state_total,3,10.0,0.13262308784760535,0.010146108543171944,0.013262308784760535,0.001014610854317195,100.0,100.35245428348496
toy4,cuda,2048,tensor_batched,update_payoff_ema,3,10.0,0.0004441840186094244,3.874717940967908e-05,4.4418401860942445e-05,3.874717940967907e-06,0.33545849498122376,0.3366348896564746
toy4,cuda,2048,tensor_batched,update_reputation_ema,3,10.0,0.0002964460679019491,2.1176315320518226e-05,2.9644606790194906e-05,2.1176315320518214e-06,0.22363829761678813,0.22442515508071548
